logFC	AveExpr	t	P.Value	adj.P.Val	B
DHX40 /// TBC1D3P1-DHX40P1	-0.00969058823529467	3.86601148148148	-0.0574688408054024	0.954580372045073	0.976184554212686	-6.02458884706765
ST6GAL1	-0.0206272941176433	9.73086555555555	-0.0574370942630264	0.95460543387337	0.976184554212686	-6.02459062804046
FAM26D	0.00429358823529391	2.48998962962963	0.0571715672711863	0.954815051996683	0.976339256375429	-6.02460548550801
VRK2	-0.00448858823529541	5.63552814814815	-0.0571540275990295	0.954828898664363	0.976339256375429	-6.0246064645107
BEST2	0.0150148235294116	4.68689222222222	0.0571026223811443	0.954869480518731	0.976343848017263	-6.02460933203889
SPSB2	-0.00629411764705878	6.00060296296296	-0.0570284407836695	0.954928043405672	0.97636212214027	-6.02461346555055
C1orf50	0.0068358823529433	7.22051592592593	0.0569604282063721	0.954981736366404	0.97636212214027	-6.02461725059456
RFC3	0.0184652352941201	5.28515074074074	0.0568993881998324	0.95502992497034	0.97636212214027	-6.02462064375526
ZNF585A /// ZNF585B	-0.00666958823529562	4.91941037037037	-0.0568971133107247	0.955031720906169	0.97636212214027	-6.02462077014405
LOC105372476	-0.0101206470588249	6.24860925925926	-0.0565962440967902	0.955269247481441	0.976568047874989	-6.02463744138443
TRIM41	0.00903223529411701	7.59534703703704	0.0565055043835961	0.955340884392046	0.976604376093929	-6.02464245195063
P2RY12	-0.00349188235294129	1.64619259259259	-0.0563293427489414	0.955479961024899	0.976685885037483	-6.02465215648956
P3H4	0.0097760588235305	6.7309637037037	0.0563130465304004	0.95549282668627	0.976685885037483	-6.02465305269836
PTPRR	-0.00446100000000049	2.20115777777778	-0.0562581888118966	0.95553613626095	0.976693250137203	-6.02465606768747
CPS1-IT1	0.00343064705882368	1.32735296296296	0.056037569807667	0.955710313972018	0.976834375394682	-6.02466816327871
C17orf99	0.00556141176470515	6.90314037037037	0.0558411600094261	0.95586538050063	0.976955957129479	-6.0246788916029
PCDHA4	0.00545664705882398	4.57149333333333	0.0557321568053639	0.955951439841679	0.977007002553821	-6.02468482934185
LINC01587	-0.00645276470588296	4.26129185185185	-0.0556378731174901	0.956025878384349	0.977046167814636	-6.02468995590812
LOC105369183	-0.00426894117647025	2.35908185185185	-0.0553901139288509	0.956221490318169	0.977209163087421	-6.02470338616212
SLC35G2	0.00753141176470606	2.2285	0.055092735786942	0.956456281298119	0.977404922660681	-6.02471942697588
SPATA18	0.0114985294117655	6.01312518518519	0.0550559735318789	0.956485306727644	0.977404922660681	-6.02472140396531
GUSBP2 /// LOC105369186 /// LOC653080 /// SMA4	0.0123187647058822	5.54997074074074	0.0548893216343857	0.956616886548495	0.97745826458814	-6.02473034957374
LRFN5	0.00512747058823448	2.20831259259259	0.0548860202378347	0.956619493175085	0.97745826458814	-6.02473052651357
PCSK4	0.00770999999999766	6.89941555555556	0.0548490088320306	0.956648715664268	0.97745826458814	-6.02473250942825
LOC440082	-0.00834247058823578	3.51627666666667	-0.0548068058665796	0.956682037243094	0.97745826458814	-6.02473476885292
TBC1D22B	0.007723235294117	6.77806222222222	0.0547315212018035	0.956741478854075	0.977476422120915	-6.02473879505866
SHANK2	-0.0113845294117647	6.10612703703704	-0.0546927699534344	0.956772075311981	0.977476422120915	-6.02474086530908
PRH1-TAS2R14 /// TAS2R14	0.00600782352941387	5.1231762962963	0.0545870125628481	0.956855577519603	0.977490665846068	-6.02474650784223
VGLL3	0.0144054705882333	6.28236888888889	0.0545664085116708	0.956871845790767	0.977490665846068	-6.02474760587084
EIF1AY	0.0259218235294121	3.81448185185185	0.0544980842053426	0.956925792518283	0.977490665846068	-6.02475124403573
LOC105377866	0.0208345294117658	5.73481296296296	0.0544868413867575	0.956934669514855	0.977490665846068	-6.02475184226199
H2BFXP /// LOC100101478	-0.0115959411764699	4.81287814814815	-0.0544462919830069	0.956966686169868	0.977490665846068	-6.02475399885577
ZNF33B	0.00888111764705446	7.96666518518519	0.0542748793113065	0.957102029544549	0.977591999367156	-6.02476309759288
LOC100506142	0.0090559999999984	5.45366407407407	0.0542250921675983	0.957141340535391	0.97759524066161	-6.02476573496313
BAGE2	0.00374823529411739	1.59617	0.0540183144162938	0.957304609527862	0.977710677074703	-6.02477666268809
ATP1A1 /// LOC105378921	0.00727594117647135	2.17871185185185	0.0539793145935601	0.957335403486811	0.977710677074703	-6.02477871905955
POLR2E	0.0108258235294105	8.72079074074074	0.053944633571347	0.957362787410609	0.977710677074703	-6.02478054646323
GBF1	0.00560647058823616	7.74575	0.0537153394303918	0.957543838000453	0.97785051953215	-6.02479259882715
XRCC3	0.00499405882352821	7.21603259259259	0.0536533412873097	0.957592792114018	0.97785051953215	-6.02479584881374
LOC100131262	-0.0142939999999996	6.04556592592593	-0.0536338777121334	0.957608160706999	0.97785051953215	-6.0247968683342
LRRC38	0.00477911764705796	3.65542592592593	0.0535189642546583	0.957698897620803	0.977880415019257	-6.0248028800722
MCRS1	0.00991041176470464	6.43088111111111	0.0534922836831856	0.957719964972462	0.977880415019257	-6.02480427403166
LINC01189 /// LOC105369268 /// LOC105376051	-0.0052221176470586	1.86314	-0.0534594615182413	0.957745881854769	0.977880415019257	-6.02480598791294
LOC102724094	-0.004494411764707	6.98777481481481	-0.0533257097499512	0.957851494778764	0.977951337437919	-6.02481296117945
TSPYL4	0.0181717058823514	4.82179555555556	0.0532317386869921	0.95792569657273	0.977990185443088	-6.02481784999817
LOC284798	-0.00463252941176506	2.30997777777778	-0.0531453209449752	0.957993934423538	0.97802294188337	-6.02482233824814
LOC729224	-0.00527676470588156	3.43410740740741	-0.0530720504240125	0.958051791117493	0.97804509805315	-6.02482613796387
CLYBL-AS2	-0.00456494117647122	4.84742222222222	-0.0528433900934921	0.958232349959671	0.978192510607887	-6.0248379622967
ATP5J2-PTCD1 /// PTCD1	0.00632947058823774	5.87281777777778	0.052778595913638	0.958283514305097	0.978207827213369	-6.02484130360941
LOC101927263	-0.00556688235294089	4.39861407407407	-0.0526056142535211	0.958420109149047	0.978297307365286	-6.02485020386765
RPL13P5	-0.00808223529411833	7.08526481481482	-0.0525307919996981	0.958479192887241	0.978297307365286	-6.02485404457424
LZTS3	0.0154239411764667	8.36533962962963	0.0525109725420281	0.958494843453804	0.978297307365286	-6.02485506101266
LOC105373065	-0.0037698235294128	5.32233259259259	-0.0524844005252159	0.958515826250071	0.978297307365286	-6.02485642315351
SF3B3	-0.00693541176470802	8.66158074074074	-0.0520860169358916	0.958830416522474	0.978581469394325	-6.02487676254638
PITRM1-AS1	-0.0053737058823522	3.25872444444444	-0.0520092215023273	0.95889106010138	0.978582565997027	-6.02488066550881
GOLGA2P10 /// GOLGA2P7 /// LOC102724135 /// LOC727751	0.0135279411764735	8.85369740740741	0.0519871139474583	0.958908517973004	0.978582565997027	-6.02488178801034
SMG7	0.00905417647059092	7.71905222222222	0.0519421024944288	0.958944062636034	0.978582565997027	-6.02488407197268
FBF1	-0.00771917647059084	7.36124222222222	-0.0519014217311195	0.958976187512243	0.978582565997027	-6.02488613448636
POLR2C	-0.0135117058823528	8.65355037037037	-0.0516529671023162	0.959172389242134	0.978681411947169	-6.02489869606361
TACC1	-0.0146637647058832	8.14054074074074	-0.0516279445641056	0.9591921493942	0.978681411947169	-6.02489995783369
SSBP3	0.00831588235294767	11.1973140740741	0.0515962354709271	0.959217189917592	0.978681411947169	-6.0249015558975
KBTBD7	0.0168545882352955	5.43996185185185	0.0515734473192758	0.959235185641159	0.978681411947169	-6.0249027037606
LIMK2 /// PPP1R14B /// PPP1R14BP3	-0.00994329411764916	9.39696259259259	-0.0515342171697006	0.959266165604221	0.978681411947169	-6.02490467863674
PTPN6	0.00900447058823772	9.05804851851852	0.0515038839326706	0.959290119739432	0.978681411947169	-6.0249062046054
PCBP3-OT1	-0.00630852941176574	4.08916703703704	-0.0514449869318791	0.959336630768769	0.97869195367337	-6.0249091649608
C1RL-AS1	0.00719770588235136	6.70476111111111	0.0512536404203255	0.959487738335731	0.978796355865545	-6.02491875928707
CAMKV	-0.00460923529411694	6.10079111111111	-0.0512237637236735	0.959511332293302	0.978796355865545	-6.02492025411146
BCORP1	0.00517405882353117	2.32432925925926	0.0510122332579407	0.959678381308528	0.978909241151376	-6.02493081271412
LOC100128607	0.00828729411764773	5.37448407407407	0.0509919925300673	0.959694365835267	0.978909241151376	-6.02493182074577
HERC2 /// HERC2P4 /// HERC2P5 /// HERC2P8 /// LOC102723564	0.0109167058823534	3.05607851851852	0.0507381299857629	0.959894847852416	0.979059633297297	-6.02494442967781
SLC29A3	0.00538076470588322	5.71827111111111	0.0507136386117868	0.959914189484851	0.979059633297297	-6.02494564279599
ZBED4	-0.00565423529411735	5.85792407407407	-0.0505639058646122	0.960032438832635	0.979084622762975	-6.02495304669423
KRT76	-0.00542976470588163	3.99350074074074	-0.0505370855654376	0.960053619887665	0.979084622762975	-6.02495437057741
ZNF416	0.00440017647058788	4.86054851851852	0.0504968689076877	0.960085380634615	0.979084622762975	-6.0249563544054
HSPC324	0.00760464705882402	4.07851888888889	0.0504889711524293	0.960091617824275	0.979084622762975	-6.02495674380445
FBXL5	0.0108251176470597	6.73018518518519	0.0504084800174143	0.960155185207442	0.979084622762975	-6.02496070894921
ATRN	-0.0117921176470581	7.00188666666667	-0.0504076427733621	0.960155846417232	0.979084622762975	-6.02496075016019
SNUPN	-0.00957929411764269	5.89337740740741	-0.0501834498640981	0.960332902815084	0.979228258083439	-6.02497176079737
DDX55	0.0136541176470626	8.28923296296296	0.0497674491559945	0.960661444921697	0.97952634307119	-6.02499206156007
MAGEB18	0.00393929411764593	1.9322537037037	0.0497065163998092	0.960709567971325	0.979538490606071	-6.02499502088209
TSR2	0.00795347058823204	7.24125925925926	0.0496452297231515	0.960757970690078	0.979550922364903	-6.02499799373654
GCHFR	-0.00569976470588429	7.00984074074074	-0.0494545602785361	0.960908557730072	0.979639314715798	-6.02500721915579
THSD1	0.00336411764705868	1.83602185185185	0.0494437524388826	0.960917093596913	0.979639314715798	-6.02500774102324
LOC100506813 /// LOC105373076	-0.00615299999999941	4.51411111111111	-0.0493228781747332	0.961012558567933	0.979699718660677	-6.02501356978934
LOC100132474	-0.00459000000000209	4.15723	-0.0490215384159544	0.961250555476425	0.979859604369033	-6.02502803880652
OR6X1	0.00500029411764658	4.02205666666667	0.0489527768064386	0.961304863625299	0.979859604369033	-6.02503132801542
INHBC	-0.00555800000000017	3.36653148148148	-0.0489485910899939	0.961308169524244	0.979859604369033	-6.02503152808995
RYR2	-0.007995176470589	3.29689	-0.0489408545232231	0.961314279903672	0.979859604369033	-6.0250318978478
BEGAIN	0.00379482352941185	3.51213666666667	0.0488705372475798	0.961369816952188	0.979876060195076	-6.0250352558795
ZNF497	-0.00547647058823664	4.56968814814815	-0.0488286901390171	0.961402868168627	0.979876060195076	-6.02503725201488
PRNP	0.00677794117646879	7.38626740740741	0.048663926176015	0.961533000883047	0.979971771837705	-6.02504509474963
LOC100996724 /// LOC101060254 /// LOC728989 /// NBPF13P /// PDE4DIP	-0.00545670588235492	3.7083837037037	-0.048374594267974	0.961761521588444	0.98004720786264	-6.02505880276024
SIRT6	0.00457529411764934	6.41677925925926	0.0483425331172711	0.96178684439475	0.98004720786264	-6.02506031672821
C1orf226	-0.00880082352941436	7.68620925925926	-0.0482831528482043	0.961833744723041	0.98004720786264	-6.0250631180888
GNPDA2	-0.00725205882352942	4.94495111111111	-0.0482361495171512	0.961870869470974	0.98004720786264	-6.02506533310628
EGFR	-0.0100937058823529	8.6227862962963	-0.0482357974391597	0.961871147553864	0.98004720786264	-6.02506534968971
PP2D1	-0.0056692941176486	5.61539555555556	-0.0482301013410225	0.961875646522022	0.98004720786264	-6.02506561796808
LOC100131702	0.00620982352941191	6.12777111111111	0.0481858276905805	0.961910615370394	0.98004720786264	-6.02506770211606
CCR1	-0.0155954705882335	6.67585037037037	-0.0481671684284131	0.961925353119095	0.98004720786264	-6.02506857991322
NCF2	0.011481058823529	5.17634518518518	0.0481541472389007	0.961935637725675	0.98004720786264	-6.02506919227428
RITA1	0.00609682352941121	7.56551925925926	0.0480702526270648	0.962001900885447	0.98004720786264	-6.02507313370467
OR52B6	0.00530358823529431	3.1257337037037	0.0480656597505136	0.962005528522274	0.98004720786264	-6.02507334928299
CYP2C19	-0.00627688235294066	7.77216111111111	-0.0478468431461656	0.962178359551111	0.980165158843481	-6.02508359613173
EFR3B	-0.011364235294117	5.42715925925926	-0.0478273282013202	0.962193773408527	0.980165158843481	-6.02508450771648
ADH4	-0.00394847058823489	1.99889407407407	-0.0475683160098173	0.96239835530793	0.980305464800631	-6.02509657151245
C12orf40	-0.00656499999999838	5.01226851851852	-0.0474624210411321	0.962481997659457	0.980305464800631	-6.02510148483122
FIGF /// PIR-FIGF	0.00478694117647005	1.88902	0.047369944487136	0.962555041678914	0.980305464800631	-6.02510576660674
CFH	0.00605023529411763	3.75919259259259	0.0473188394040957	0.962595407951985	0.980305464800631	-6.02510812925146
SEMA4B	0.00908017647058923	7.39639185185185	0.0472927419088072	0.962616021569102	0.980305464800631	-6.0251093347841
TEX9	0.00710276470588145	5.76798888888889	0.0472859224980962	0.962621408018381	0.980305464800631	-6.02510964968645
FDXR	-0.0107401176470585	6.0109862962963	-0.0472736532168142	0.96263109916253	0.980305464800631	-6.02511021613507
NUAK1	-0.0124049411764702	7.89247851851852	-0.0472134030503819	0.962678689080039	0.980305464800631	-6.02511299563399
OR13G1	-0.00498752941176539	2.5930862962963	-0.0472012877088609	0.962688258665621	0.980305464800631	-6.02511355411863
LOC105369244 /// LOC105369278 /// NPIPB4 /// NPIPB5 /// SMG1 /// SMG1P1 /// SMG1P2 /// SMG1P3 /// SMG1P5 /// SMG1P7	0.00777905882353203	8.48347407407407	0.0471941645872694	0.962693885032292	0.980305464800631	-6.02511388240846
LDLRAD3	-0.0119597058823562	6.87585518518519	-0.0469920583068181	0.96285352429047	0.98040115647963	-6.02512317642335
HIPK3	-0.00556217647058777	7.73691111111111	-0.0469834291766633	0.962860340283558	0.98040115647963	-6.02512357235292
LOC650293	-0.00291935294117662	1.76997111111111	-0.0467528507424818	0.963042471056603	0.980523678896437	-6.02513412503659
LINC00298	-0.00576229411764784	3.11042111111111	-0.0467129781839891	0.963073966055439	0.980523678896437	-6.02513594458533
STPG1	-0.00357205882352929	5.17022407407407	-0.0466934284487482	0.963089408249196	0.980523678896437	-6.02513683615302
CYCSP52	0.00752782352941317	5.65664925925926	0.0464134758767211	0.96331054234926	0.9807119069559	-6.02514956248803
HOXC9	0.0142745294117663	3.99746333333333	0.0461713790157196	0.96350177668233	0.980869682113814	-6.02516050624675
BIRC5	0.00629405882352962	6.89708407407407	0.0459383230091453	0.963685871660508	0.981001696830104	-6.02517098726407
THAP8	0.00565529411764665	5.84946925925926	0.0458676789275042	0.963741675048407	0.981001696830104	-6.02517415380312
C6orf163	-0.00988452941176376	5.81954259259259	-0.0458382970778543	0.963764884503632	0.981001696830104	-6.02517546937577
MSTO1 /// MSTO2P	-0.00647564705882342	6.85377925925926	-0.0457973656810127	0.963797217287955	0.981001696830104	-6.02517730067456
LRCH1	-0.0101629411764694	8.14795888888889	-0.0456078848595001	0.963946893977467	0.981001696830104	-6.02518575686381
PARP9	0.00741900000000051	6.51717777777778	0.0455976170637495	0.963955004861323	0.981001696830104	-6.02518621409589
AREL1	-0.00439435294117985	8.65184481481482	-0.0455929823935612	0.963958665947475	0.981001696830104	-6.02518642044726
ASH1L-AS1 /// DAP3	-0.00549205882352855	6.52481296296296	-0.0455562867305355	0.963987653148152	0.981001696830104	-6.02518805352333
LOC100507663	0.00499341176470569	3.454	0.0455476098753404	0.963994507309961	0.981001696830104	-6.02518843947935
GSTA2	-0.003284470588236	1.99252	-0.0455185523964625	0.964017460884123	0.981001696830104	-6.02518973145257
SAMD9	-0.0136731764705864	6.04113703703704	-0.0455022320144692	0.964030352969521	0.981001696830104	-6.02519045673886
CCL24	0.0101651764705872	7.0225137037037	0.0454330724073497	0.964084984862123	0.981014584693766	-6.02519352734197
SNX9	0.0141982941176471	6.28746333333333	0.0453943846296123	0.964115545936288	0.981014584693766	-6.0251952429958
KRT7	-0.00739882352941379	6.39355851851852	-0.045301687010618	0.964188771841748	0.981052193021513	-6.02519934783243
ATP5G1	-0.00773376470587905	9.92607740740741	-0.044844460461148	0.96454995974732	0.981382785884026	-6.02521947199608
MBNL2	-0.00596488235294412	6.68858666666667	-0.0447652528921276	0.964612530858693	0.981409537206715	-6.02522293746012
ZNF518B	-0.00441776470588184	4.11143555555556	-0.0445089438235319	0.964815007314501	0.981532790087252	-6.025234109431
NLRP1	-0.0156641764705885	6.38424962962963	-0.0444702196715596	0.964845598438308	0.981532790087252	-6.02523579175764
RAD50	0.011796352941178	7.50114666666667	0.0444664462630118	0.964848579340799	0.981532790087252	-6.02523595561079
ANAPC11	-0.00803676470588321	7.72517518518519	-0.0444281822898163	0.964878806993578	0.981532790087252	-6.02523761636641
KGFLP2	-0.00491947058823516	2.73938444444444	-0.0442671575249801	0.965006013411792	0.981625279191389	-6.02524458959288
